Ex2a Ex2b Ex2c Ex3a Ex3b Ex3c Ex4 Ex5 Ex6
41.4517245693365 0.0748409454827197 0.114267813368447 1 9 0 0.831797154036321 1.8015899643581 0.378689872799441
26.20901109525 0.0978527738427386 1.22451564383201 1 12 0 0.557526855749507 0.653285849133281 0
29.4626271735411 0.531849345337118 -0.783316246948212 1 6 0 0.657302351020714 1.20091729049472 0.464098792755976
35.4678482115502 0.168020777166227 0.346365382555556 1 6 0 0.897178497466074 0.734665638592448 0.73916928935796
34.026866209833 0.177070083089588 -1.8248813452306 1 9 2 0.671553460054477 1.27518645204738 0.0111931704450399
21.7008820128627 0.0131206523249557 1.07719831861992 0 10 1 0.84734046222622 1.10904325090132 0.302232813322917
33.1790536840213 0.266061672226605 0.00831529803797076 1 9 1 0.86244818832062 0.891706820872813 0
28.4132504440146 0.195427316463295 2.65909803549595 0 8 0 0.936629057259587 0.202037261413843 0.313711435999721
21.9147828546353 0.16463422961008 0.00351392527846109 0 11 0 0.977850118645499 3.79464439023657 0.720405076630414
38.6544886739226 0.000856741447933018 1.81110383939816 1 10 0 0.566605727516558 0.369334782504164 0.549552500015125
25.9947866669623 0.0981042315199614 -0.718603540314313 1 10 1 0.84400398782408 0.60881250324591 0
1.14969325277489 0.0679045970900916 -0.00523270479088213 1 9 0 0.897759758737025 1.15762447781517 0.91115148505196
1.48342466752511 0.23201613103852 0.408289377204908 1 10 0 0.757068636377243 1.39006965184429 0.22479402879253
22.0973823511973 0.399875243173397 -0.339278501073732 1 9 0 0.926147400583646 1.73236330139367 0.75258240615949
2.77935855244286 0.0137104055611417 0.575039931767103 0 11 1 0.869574468192653 -0.022110196523051 1
8.63092710056808 0.0210370019776747 -1.16732837628164 1 10 0 0.99520924694143 0.879750456198466 0
20.5259457439184 0.305265499030319 -0.0267084134509016 1 11 0 0.863945412476138 0.780571578987505 0
35.5130011157831 0.0195786071417618 -0.288126094206176 1 11 0 0.866511938335597 1.26427429312204 0
9.96774720309768 0.00544888415606692 -0.0581828962432936 1 11 0 0.998978235016526 0.0666660019905188 0.884337169816718
33.1351943045389 0.321403004446146 -2.37762018000165 0 11 0 0.793500627023424 -1.2855355032016 1
25.6517830380704 0.063665883266367 -1.52507166739202 0 11 0 0.793391427472305 -0.161913358905861 0.4018460130319
21.8194997523911 0.05384088987738 0.696303694407065 1 8 0 0.861087768753452 1.5352127119358 0
39.1208968598163 0.268014389772978 -1.1791319839013 1 12 0 0.987164343742722 -0.63403218083945 0
36.8467943524243 0.0142290579969995 -1.1712549642635 1 9 0 0.963422571917377 1.74701212913758 1
10.9212689376669 0.110202399426477 -0.608947645448153 1 7 0 0.924735967172671 2.02146039304056 0.747155842836946
22.5922576377867 0.0693463891511783 -0.15000372734945 1 11 0 0.981842746498689 -0.138280688280216 0.409307712921873
12.3174560104031 0.0444371447764159 -0.647370594704567 1 9 0 0.889193035024217 -0.249300338373873 1
4.35366043043323 0.248117781233716 -0.274593692577828 1 10 1 0.958034467734365 0.967116829008558 0.626865912228823
26.7907524759881 0.0419099819846451 0.217027826799152 0 9 1 0.854788823562488 -0.019410715643071 0.520816705189645
18.8033216012642 0.200279134548011 -1.08809329284636 1 9 0 0.815389699805488 0.54091628739752 1
16.6180366304703 0.0808812720933929 -0.807591216880997 0 9 0 0.95909340086714 0.921041461535266 1
35.114899319387 0.184902892190942 0.834644113647227 1 8 0 0.814700797009597 0.534585610385091 0.270924530224875
7.05506595086772 0.0589325388595977 -3.05129038225927 1 10 0 0.879215828519843 1.22250090876145 1
29.5938673090655 0.240819032991979 -0.38008081296665 1 8 1 0.773706825716348 1.96322620741402 1
11.8510833920678 0.0312037745607086 -0.253697345807063 0 10 0 0.92662246473151 0.764134865079966 1
7.77560338473413 0.098025829538076 1.48489197806086 0 9 0 0.978412894629775 0.385767771334636 1
21.758026682213 0.1746092045109 0.704662885238747 1 10 0 0.969205643342179 1.67084055565894 0.36000295332633
4.9958062796155 0.100329766697612 0.270410884397343 1 9 1 0.956378590661744 1.83577423011434 0
10.6157737871632 0.538659776063794 -0.143108340060277 1 9 0 0.786402710383581 1.28955775614923 0
13.8054133551428 0.0155383604949786 0.190734607216414 0 8 0 0.882261990545661 1.01595962869163 0.693625376094133
28.8843955020653 0.162300116144457 0.840680459679509 0 8 0 0.951110827641848 1.17998549667881 1
39.9237015827326 0.0115461815907521 -1.28245464451367 1 9 0 0.72655027882151 1.38190445064216 0
29.48196812768 0.0501024019322358 1.15831100900709 1 11 3 0.9322140637462 0.0837888562963649 0.0813475453760475
25.2191558871651 0.101942183328198 0.114303971047895 1 7 1 0.935845192946199 0.046937031278683 1
21.9189739227528 0.0155314018484205 -0.27822543094339 0 7 0 0.965036810640068 1.35110151098303 0.131245479686186
29.9306918162853 0.0345744651858695 0.448439380244304 1 7 0 0.983916643741511 0.234275007818046 0.313128761481494
27.6049296285724 0.00844792101997882 1.2517721385018 1 9 0 0.799122271414594 1.34664894789246 0.1424870043993
8.93080024819355 0.178900951785649 -0.0759511814370064 0 8 0 0.708203494329747 1.7679883712571 1
5.8771063138498 0.0915445404773221 2.18152152907812 1 7 0 0.970686538626758 1.50336058560441 1
27.0108168731909 0.0860158400028013 0.652216652101672 1 8 1 0.88083591973562 1.20392070621387 0.261608451604843
35.8328478002455 0.0523811635794118 0.4720785391994 1 7 1 0.982926044378365 0.833059533517739 1
7.29860836677253 0.0801815044833347 -0.0333748209938302 1 10 0 0.961749291995238 2.28872915782312 0.610980571713299
41.0443588975118 0.0136209455414599 2.05584494496438 1 10 0 0.94790256439037 1.4131896430222 0.86940115201287
22.5479743463453 0.0337204922107048 -1.06273667160238 1 8 0 0.688140189343462 1.95276567675756 0
11.6371678826632 0.023814675954727 -0.225120302367847 1 11 0 0.896248034145274 0.357902374486023 0.726149115012959
3.10957648956683 0.0501260065738397 -0.00715281368382984 1 10 2 0.966504540259702 0.113577695596197 1
16.3691448093392 0.0100995211978443 1.92062260196439 1 9 0 0.95113834250778 1.18592033454064 0.832146335858852
4.17179733982775 0.00123142195699589 -1.91355486597632 1 9 0 0.712619123356199 2.55637336283881 0.854080947581679
14.1389919675654 0.0788719899719581 1.10610152052995 1 10 0 0.65543824177947 1.37027799078953 0.95063502388075
40.5746852406533 0.0368118527918311 0.211003065177277 1 11 0 0.920470927024714 0.721841060045179 0.529090367956087
20.6477090334753 0.123046088027173 -0.427718955644819 1 9 0 0.931014287552464 2.31193121330824 0
15.9999812750844 0.202937317768785 -1.33111418021571 1 11 0 0.759896291005978 1.37698260817582 0
14.5813019200228 0.0299550369381905 -1.07065070341627 1 7 0 0.985749262694286 0.714801116985948 1
25.7584703885019 0.090542429835879 0.160896454660106 1 10 1 0.994467172660293 2.81076089563678 1
37.0174312548712 0.586855726750726 -0.231721065846374 1 10 0 0.881804074755197 0.687612975869907 0.77988747227937
18.4345393771306 0.24780691320889 -0.707473371756944 1 9 0 0.636788333155396 0.464616692752927 1
35.8108813399682 0.00593676073375504 -0.37178965616179 0 7 1 0.509815141914806 2.71951446295792 1
40.7221045569982 0.0858205294935033 -0.116853122979511 1 10 0 0.771408215793873 2.98686166931427 1
8.25066729974933 0.192335066110862 -0.480298489116581 1 10 0 0.616336033012833 2.35300445458041 0.962701267329976
20.4440341691021 0.0180301548098214 2.11000248872973 1 9 0 0.915053224795927 0.165935930404876 1
9.20790357831866 0.460155292155042 -0.189641046505907 0 9 0 0.566213654736584 2.11959998526465 0
9.5969232310541 0.0837897466844879 -1.4366945783662 0 9 0 0.739815897112441 1.97082258892459 0.414226636523381
30.3390483649215 0.303745720286933 0.347905677881543 1 6 0 0.998096450131633 2.12362091857012 1
0.3433552055154 0.15626500150595 0.853269622106041 1 12 0 0.959190129950043 -0.103426889374246 0
21.6709683435271 0.228150582396168 0.181766884483444 0 11 0 0.943585663633439 1.51321653140361 0.776625019498169
10.6038445382379 0.0101363426074386 -1.5802915213142 1 10 0 0.503748994904872 -1.17643087746208 0
19.6293254259741 0.254203473440114 -0.377674868050173 1 10 0 0.932336271973632 1.05364227761633 0
17.6273903586203 0.0715548931012899 0.0798741112967029 1 8 0 0.87204405984627 -0.0447599402794656 1
3.42454143243376 0.0690191707690246 1.03155925771519 0 9 0 0.942638283266277 0.355766211957169 0.152120261220261
21.4145204888424 0.133738607279362 1.39948151063382 0 8 0 0.971244502415902 0.0466617676032823 0.509163768962026
38.1379721078789 0.00389574927976355 -0.137323171735846 0 12 0 0.963336644136329 1.60961795217961 0
20.4899475678336 0.0589079273631796 1.3253704464492 1 8 0 0.670032945782718 -0.672230308884408 0
25.2825004428392 0.198219541442841 -0.834621404726967 1 8 0 0.896965060272648 0.723871559352811 0
27.8347111194395 0.0631894693942741 0.153412635789154 0 7 1 0.906451148531364 1.61439609136415 0.820377288619056
37.1566946044564 0.0296654067045319 -0.970782124510657 1 7 0 0.62657954810335 -0.56190629632348 0.90245123161003
29.8458462126087 0.131031922641547 -1.51375435666751 1 10 0 0.907743261824321 -1.86075196972632 1
32.5596474184655 0.119888684590684 0.0594043580255568 1 9 0 0.913032391239555 1.99850075640249 0.077870563371107
28.182569270744 0.00323295416890145 1.25030736893094 1 8 0 0.909708025030164 2.36014215674709 0.125094274524599
26.6226056408137 0.168762502022424 0.141881509576539 1 11 0 0.647745420513736 -0.409964943543927 0.694728098344058
4.71039227689616 0.15787029347323 0.476454017824891 0 6 0 0.898317789263548 0.440819021807499 1
15.7712416885421 0.0032464651345487 0.135752546562954 1 12 1 0.888627862031422 0.734733704122397 0.685028123203665
23.8298558957409 0.0635273985099047 0.779789285792465 1 10 0 0.799791883272503 0.85362851141831 0.150550147518516
9.4571238751756 0.418307982364154 -0.401367068850324 0 9 0 0.550746256101097 1.5139276494692 0.425796358846128
27.7433682378847 0.145431351842696 -0.674394649589246 1 11 0 0.792434055627541 0.69348306623503 0.614109061658382
19.439434106485 0.0156702182721347 -0.452175445357368 1 9 0 0.981629335880214 -0.737404755697611 0.691666109953076
39.8268377484288 0.0881648342937301 0.444208507933517 1 12 0 0.723517561534661 0.411039565418188 0.708603524137288
21.619892121898 0.250998484658751 0.178176108684308 1 11 1 0.897748107805468 -0.181041502852282 0.894151277607307
37.8451266401913 0.106644280330814 0.650083541545259 1 10 0 0.980054098360959 0.188126663455657 0.883951491909102
28.6800592028536 0.0107361712128578 -1.44640146583522 1 11 0 0.73137184092589 3.20901441790317 0.103072317084298
25.9546854672022 0.208248885803598 -2.31635295324632 1 11 0 0.846643462522553 1.7811615382721 0
2.1314732240513 0.181695674232183 2.1226704723889 1 11 0 0.860336881281708 2.87683649254016 0
4.84288912315387 0.182025011057773 1.76899098168703 1 10 0 0.877767459677516 0.306247197011682 0.458272060845047
28.091352870944 0.063436672665246 0.140072104729858 1 9 0 0.734226160938711 2.98152266025781 1
36.6255839281017 0.00379249467249094 0.806109757958098 1 12 0 0.874251755871103 -1.16786556715491 0.841894244775176
23.872038131021 0.122563820613704 -0.750359287868742 1 12 0 0.810653453008307 0.258123521742806 0.649364120559767
19.6739381110761 0.155083760712298 -0.681326772529799 1 10 0 0.632171772138407 2.45536524424345 1
7.23432998151984 0.121353857563214 1.00556301955615 1 9 1 0.834625465228535 1.77869162595037 0.2649782798253
34.1343163834186 0.327698128515002 0.552175551768117 0 9 0 0.986149624161816 1.87143593043282 0
20.2526571093127 0.145952761884594 0.550258985194488 1 7 1 0.845994697316439 1.95400434489298 0.613866013009101
20.6985884112306 0.101296009956265 -0.080669111775473 0 10 0 0.591782821754784 -0.264592605613476 0.264724548440427
30.6263118420262 0.0520001160330139 -0.711320188645709 1 6 0 0.981639101374529 1.51884482312313 0
26.9302835050272 0.172319450876081 0.278092927308126 1 11 0 0.833571634141435 0.125985192561849 0.565966075286269
22.4042789949104 0.0103435225558387 -0.248280750362581 0 11 0 0.757855978038674 -0.109417153879808 0.805540488101542
32.6360606120667 0.061888538999483 -0.033936399169354 1 9 0 0.969515907797736 0.877846805935749 0
23.2471053954447 0.0198757430615255 0.301545014652042 1 8 0 0.732345272353132 0.43321428082194 0.724099307786673
11.8243936547311 0.0652448888868093 0.00761444238537266 0 10 2 0.992666247204206 1.84141489388809 1
38.3966787489131 0.322700123519716 0.0983775838189064 0 9 0 0.993589873585884 2.50554977650604 0.703847166383639
36.8880974767031 0.23095827126188 0.0447154296700637 1 12 0 0.868578107528981 2.02087151474416 0
18.9566587660462 0.0149750278214924 -2.12960170866426 1 8 1 0.932499144128587 2.64209821177982 0
10.1939835620811 0.442649014966384 -0.274438268175089 1 10 0 0.774324260876411 0.647645865240059 0.504227937897667
16.2063773233909 0.170208219084294 -0.798730493045375 1 12 1 0.812637191887541 0.204425716899093 0
33.85665835978 0.30651588619974 0.0075805248378777 1 7 0 0.748223389898944 0.485825081632123 0.169431983027607
33.0196045227582 0.0297083567129448 -0.0184777982496653 1 10 0 0.962212380043262 0.434939789076874 0.604015081189573
39.4390013426542 0.108818831889301 1.69724870284027 1 10 0 0.91874832128226 1.93966553188104 1
22.8833230559481 0.0533687960637274 -0.332825308182796 1 9 0 0.637643672611715 1.08358749074119 0.00502242147922516
0.847175592929125 0.148202289589086 -0.381513687443191 1 7 0 0.962678686771554 0.889746380114843 0.83697052905336
3.66540421303362 0.0401254224125296 0.468017140430711 1 10 0 0.981266285321207 1.72930620923126 0.649985697120428
28.9369055378716 0.531421704651946 -0.0555477175870793 0 10 0 0.837131967753868 1.45564230221744 0.587548089213669
10.6005004727282 0.101999523811379 0.522957361882017 1 8 0 0.926191718735247 1.21416024142932 0.774958880618215
21.4751562961843 0.0241396363126114 0.686099617002213 0 7 0 0.87270105429348 0.732053010759945 0.521249682642519
37.5047883847961 0.344989994757888 1.07260338730908 1 8 0 0.771266503774702 2.58091888616124 0
14.4252569731558 0.0779953117598779 -1.19776913391934 1 7 0 0.767440428979693 -0.112761625782284 0.641528705134988
1.58233119666111 0.128019819962198 -0.665678193676937 1 10 1 0.975456078997366 3.5634227364776 1
15.2339052497642 0.0284731016042079 -0.415654586423201 0 9 0 0.949242718326979 1.45297271042429 0
11.5373245285824 0.029413812502753 0.638145721720707 1 10 0 0.927341167966216 0.83213039176097 0.76502784457989
27.6286967291031 0.0302772305320548 0.144462710121264 1 11 1 0.885104439927773 1.13498425253143 1
19.2337472449522 0.520011479469174 -0.00890376403785431 0 9 0 0.534728354321417 1.22266656739558 0.821829004911706
1.70436088056304 0.0349219547805215 -0.462649605302972 0 8 1 0.990743256055241 0.069860917441775 0.819401198765263
3.19453235170804 0.309774641723482 1.66014173115534 1 10 0 0.791472193404564 2.12521641646707 1
12.2576768778032 0.148122760694811 -1.98211900823556 1 12 0 0.895379775130966 -0.137265912237846 0.990677444497123
10.2830472211586 0.142285914504306 0.987274022773803 0 9 1 0.872162157477749 1.8097436954687 0
25.8003867512103 0.04729198012501 -0.393144015980252 1 10 0 0.964789010743425 1.38285532109921 1
1.3527283069212 0.0958839924953521 0.437526977037734 1 9 0 0.749080085414825 0.0221035653076731 0.84594015404582
33.2187241018051 0.268094507728782 1.17973206263031 1 9 0 0.883843425186356 2.47842408168431 0
16.1502776310314 0.0112688933731988 0.18265674512691 1 7 0 0.690713774990595 1.1919690148975 1
35.9782357268501 0.0308437481719207 -0.283269329613822 0 8 1 0.758723396141972 -0.0427143729992379 0
8.25746037487406 0.0301508637494408 -0.0521441961495265 1 9 0 0.546590261252586 1.55574699589945 0.202588002663106
12.4253847952001 0.0401089346382537 0.790337183829845 0 10 0 0.836022367026731 -1.17052695511301 1
40.3938480339944 0.144372786196505 -0.392724119322672 1 7 0 0.963811405115125 1.77315336142162 0.641051997896284
33.3856161007658 0.153589563555421 -0.425609023787563 1 8 0 0.332536299911784 2.00886564316216 0.536399803357199
11.0483933820156 0.0685345849487931 -1.66102559859511 1 9 0 0.906481602302866 1.12834792439152 1
17.6314390019048 0.0021807235001404 -1.22473291871847 0 9 0 0.807713376987933 0.683461107165866 0.348206142894924
24.8781793288887 0.258381811658594 0.145450015942057 0 8 1 0.742530424674925 1.26884981056019 0
11.6165362155531 0.229670677090737 -0.185319501727974 0 11 0 0.808100000933539 1.92239086026079 0.162417341023684
25.2629779308569 0.039263065205887 0.803388887712573 1 7 0 0.532572309491428 0.997440878325952 1
7.91013789167628 0.0424042100203224 0.390673842342263 1 10 0 0.986174872956981 1.41057512965144 0.232159769395366
39.7789081300376 0.0178828886128031 0.610429933478067 1 10 2 0.878708121956658 1.10818565578515 1
29.1308976586675 0.241157609958875 0.665352421762782 1 10 0 0.968522995224777 1.44518570010927 0.888260543113574
21.9855503239902 0.320674463225985 0.720084094453556 1 8 1 0.883052955239516 2.26619482472949 1
31.577279292536 0.0117481338093057 1.05905079961818 1 9 0 0.946418667637096 1.6998141615677 0.188281725859269
13.7500290142139 0.0324319897232506 0.349437643941921 1 12 0 0.905497190281285 -0.00660839040803207 0.432998220436275
9.47602276157122 0.108958535007538 1.02204332829996 1 9 0 0.857998513376168 1.65879429533239 0.34512073174119
17.0112061988562 0.045043581223581 -0.225841218114697 1 8 0 0.948705707034048 0.925203175525354 0.509947330225259
28.7787748208735 0.0233484654454514 -0.327865262156552 0 10 0 0.867997459537649 1.41245556672489 0.815969343762845
39.0416661860887 0.0195089868502691 1.49352989182376 1 11 2 0.816596528687261 1.23598973737921 0
30.807222869969 0.00992978088218049 0.340972005369609 1 10 0 0.936933090357156 0.0582958278872279 0
32.335924509936 0.0562278275855384 0.199244284228383 1 9 0 0.761071127636154 1.52986487199521 0.608994500944391
18.845332462946 0.0922524409781784 0.259621608523664 0 10 0 0.856531458865828 1.89424419238566 1
18.2007355345646 0.274139723026273 0.971868318057061 1 7 1 0.980403143501681 -0.334746401130071 0.175772772403434
31.8292130433489 0.174853356777433 0.504038585507587 1 8 0 0.653870132243919 1.36661656645313 1
28.7518335307483 0.0529294122880824 -0.46479423453699 1 7 0 0.860648709879813 2.99750567723923 1
20.1804895961192 0.134795217071065 0.11732492822856 1 10 0 0.879524662519485 0.645336838892725 1
12.8872880372452 0.280298450046214 -1.97718317196998 1 9 0 0.888479397328821 2.14942611216777 0
16.2312593185576 0.0626158186933026 0.082732235505116 1 8 0 0.410292414503194 1.75186246166943 0.822667507454753
37.6585694048787 0.105341633543709 -0.562982995790679 1 11 1 0.866688377867705 1.2606480464087 1
31.3400139950914 0.0382848346489482 -0.611050969136778 0 11 1 0.875016173636228 1.47366839317783 0.597997523844242
25.3087644516723 0.0175580244977027 -0.298144248951029 1 6 0 0.976321324106884 1.23802465291596 0
4.27772274638992 0.0182636766694486 -0.0681268741041574 1 9 2 0.900759251687431 0.58110305570593 0
14.9945889091119 0.0450063441530801 0.889321504641942 1 7 1 0.921361399579069 1.64940615371372 0.546117710880935
8.35630656187423 0.102431386121886 -0.87085455222753 1 9 0 0.973161848838899 0.0659584181843245 0.603960620006546
19.1872827664716 0.0470915355624284 0.495907671653148 1 11 1 0.635611516691461 0.263108681686604 1
15.8762313040439 0.115013912771725 0.863619298606799 1 9 0 0.983167728199468 2.29715682388683 0
7.07615504905116 0.27448342235705 -0.252210857146443 1 8 0 0.938919181212789 1.77109003237537 0.794896337203681
29.0023180557415 0.190039634926918 0.462597372121344 1 10 0 0.572230115991517 0.205483648882728 0.529371050652117
28.3935085939243 0.13425407022644 0.841069107077463 1 8 0 0.901616449634314 1.19818933552833 0
15.792545283935 0.267835975841698 -1.01773554574245 1 12 0 0.369977815279868 -0.391383638274412 0.599355360725895
40.5330710041104 0.170364141575398 -0.308608754258502 1 12 0 0.983903452202949 0.873495470403945 0.581700761336833
15.1540277798427 0.294456875634459 -1.15513129580589 1 10 0 0.753746782899071 0.602115866910365 1
32.6390892171999 0.0411480180337094 0.45881645006342 0 9 0 0.810959611573661 0.844625670058156 0.83620603592135
39.5191561738262 0.0666790347850861 -0.391774156498017 1 12 0 0.912134011465454 0.712663927015125 0.0192422762047499
18.4184540865477 0.0194239150003671 -0.506307588821722 1 8 0 0.821713898910288 1.86433536081005 0.107677037129179
19.1202775157522 0.0282713181222789 0.200411057338336 0 10 0 0.94269878757404 1.68166294777602 0.186433163238689
5.68869102387689 0.0387554869229836 -0.742033711070257 1 10 0 0.578091076271376 2.43605717487077 1
18.344489112054 0.0519683221937157 1.18247233341989 0 10 1 0.810175525127738 1.48338736860067 0.890074114082381
27.7109479204752 0.00925134588032961 -0.0933220918485958 0 7 0 0.641470372835969 2.05365108179789 0.364375303732231
16.4090747611132 0.02468762465287 -0.0380664476967471 0 11 0 0.949814095193282 -1.65393115900426 0.616611927514896
16.3982386855874 0.0931594987580195 0.453821674810428 1 9 0 0.885535244717995 0.455110832188687 0.542639920255169
3.17922295760363 0.00747375574454664 0.0404369750689946 1 10 0 0.606126322916509 1.38274441565928 0.0364082178566605
10.4949394862866 0.00992217813344645 0.0538320917473582 1 9 0 0.944623208569053 -0.207842093831527 0
10.3804536902113 0.0923516572672113 0.185829483713302 1 9 0 0.979760101723143 -0.390906581604623 1
17.7136635635048 0.11212055524286 1.20338266828446 1 12 0 0.791297631918627 0.0862835727620253 1
4.68581377996597 0.146877253655681 -1.58459788248891 1 8 0 0.9784739666716 1.50636838141853 1
11.4793364414014 0.0876593468658269 0.0246467840111698 1 10 0 0.993081247310347 -0.539950273022463 0.194279943592846
16.9028432405554 0.0306384158320725 -0.971780338030668 1 10 2 0.625900078938297 2.10413878739054 1
