Ex2 Ex3 Ex4a Ex4b Ex5 Ex6 Ex7 Ex8 Ex9 Ex10
7.96869730818754 2 63 7.02498261249033 0.705351839991233 -1.90601627188253 1 0 0.648793040309101 -1.37024125052995
5.99374289870078 2 56 7.5127116733341 0.370691805224229 1.65220697425517 1 0 3.80870638415217 3.78577881098017
8.12764548012161 3 61 16.9094371002441 0.83817630811636 -0.701750853605736 4 0 0.0253350695129484 -0.575759710672692
5.31518414650303 2 75 12.6332717007868 0.694766254580321 -0.838305079959567 1 0.120192514336668 4.9108984565828 -2.69595495351476
8.7185488532571 4 64 4.35077396838171 0.657658175547493 1.56538999469436 2 0.0837503316812217 2.2833783517126 3.81772709508153
7.93688140265982 3 54 10.0850317291723 0.809529388818086 -1.18492852659155 1 0 3.38667538715526 0.903168155930434
6.244984506602 3 60 14.136852442675 0.27941302936853 -7.07993629511168 2 0 2.99610360409133 2.33499643078673
6.33185063420504 0 67 13.5240245194251 0.274996217358197 -1.51271856064584 2 0 0.0745860952883959 2.60165219090526
7.30230198641713 3 62 6.81783896454149 0.46706734497556 0.366613104044366 1 0 3.89594730688259 -2.59596836349966
7.96732156298064 2 63 4.71216389267388 0.500307242087161 0.395286059683672 1 0 1.55478230444714 -3.76646066610081
6.52017843374886 1 57 10.3797207118033 0.645744270629846 12.4430696627367 1 0 1.28119662054814 -2.6891176018724
9.91390289886294 2 58 17.8859895680448 0.701801935072794 -0.228430341683958 5 0 1.93962176679634 -1.16535376079795
8.32072810085073 2 55 21.9479978678398 0.864119878277567 -14.6587718397205 1 0 2.36935180029832 2.14604625680194
5.77347875950872 2 74 9.43059019346083 0.729886226879187 -1.8515497245807 3 0 2.17579088057391 3.84901323088026
8.87271707336332 2 70 6.85914130019253 0.256176544560283 -3.24061359136833 2 0 2.52888363786042 -1.75424367977026
8.00621446191354 2 54 14.1524547175253 0.422376986760929 1.0877228633856 3 0.237355025927536 2.52422389294952 2.11543668525731
9.0595324806983 3 68 7.30383817624509 0.422076282406842 0.334127511914919 1 0.261283936374821 2.19945160206407 3.06864187697573
8.99460482065121 1 78 15.5336914586993 0.293979799952576 2.48513566463294 2 0.239988902374171 4.57284167059697 -2.75232353997673
7.04893051186545 3 56 2.4432393852973 0.545650166807905 -5.09936585055551 3 0 2.39092946867459 4.5410969376745
7.85493353293911 1 64 13.650296800305 0.808228878108551 9.56141095310979 1 0 0.559325002832338 2.87861932143887
6.51980870361326 3 57 13.7314421138719 0.618696558667035 7.16592282234631 1 0.245047693583183 3.76620513154194 3.49700042937188
6.2928591677251 2 64 23.0718561508569 0.932344050635181 -0.333260149181088 1 0 4.63735356577672 -2.28269573157014
9.40756597986231 3 59 11.0972554878844 0.285830050864323 -1.02449371631638 3 0.00744619213510305 2.3774158989545 3.27265323594076
6.2440832835345 5 42 10.9921720045744 0.654686365284825 -4.66231066248452 1 0 4.76259046932682 -2.84538792336493
5.58390832404526 2 58 23.0808243279809 0.400282996330366 20.5459461237901 5 0.0409667622763664 3.16071777953766 -2.96170014869827
7.46073468508902 2 69 15.1716180475769 0.379314459263589 -0.130076035288638 1 0 3.28890954027884 2.68961375014815
9.21211210110455 2 51 4.83484087859008 0.308281496299843 1.16714664978059 1 0 4.88367801415734 -1.21397206156453
4.53768552066124 2 68 4.48375290632402 0.595242953905911 0.825709574092115 3 0 4.99573565786704 -2.10466721035752
9.95451320481653 3 52 5.10652247009101 0.186904623035398 0.74124083826009 1 0.251793845929205 3.12168015819043 -1.57296236315155
7.09415227968983 4 64 23.3922747543736 0.390871257272249 -1.75344880011354 1 0 0.387924909591675 -3.445219334973
10.2415039603472 4 51 23.9658568220112 0.305140029111654 4.4734554034659 3 0 0.692561127943918 -2.19058435263959
6.96476041229002 4 69 9.36908024415036 0.421496383866092 -163.568568844748 2 0.0833306757034734 0.820471026934683 -2.24071554643509
6.88797377238311 3 61 5.0755287817855 0.722917154315089 0.57320977324734 8 0.283465597545728 1.0812896117568 2.29897134151798
8.02422477049292 2 54 12.4447557287659 0.533368386894029 -0.640108437404958 1 0 3.41291899094358 -3.07875229453323
4.81266942210393 0 65 10.997788473596 0.715487136850861 -0.765588144451532 3 0.186137550906278 1.25095393043011 -2.58720256121494
7.70265744649904 2 70 11.7512831361462 0.657951746284034 -1.02913687833428 2 0 1.32458749972284 4.26010040387876
4.82197961586445 4 77 4.20025888309466 0.59058249977827 2.35255350949266 5 0 0.195989904459566 -4.15255886007555
5.41536201031086 2 66 11.3501661423418 0.765207971782545 4.60613216415334 2 0.142385446163826 3.73302935855463 3.23392807568233
9.77789992571825 1 68 6.46720374777073 0.566400345258308 3.3791509662917 2 0 0.628607957623899 4.52184751476854
6.60400510873576 4 76 3.73840131705402 0.247470600350152 -1.96962786253819 1 0 0.902172418311238 -2.05195020515909
8.13971968071112 3 60 5.38100880653037 0.721052873525282 -1.7983426722001 2 0.0969254363095388 3.66369702853262 -1.9107796045875
8.71487412893572 5 64 5.53669554124973 0.196952018299665 1.06692492881562 1 0 4.61038544890471 -0.74688505191599
9.40800636087524 2 61 4.44246589204763 0.548626779399213 15.1913908179689 2 0 2.80598538578488 3.23250118242827
8.65741770638905 3 66 5.44712729738372 0.649257830910295 1.79170420669334 2 0 1.01837523281574 1.59113826848257
6.79008250086578 4 87 12.5138063360914 0.270322809806734 -4.46669095554108 4 0 0.483133039670065 3.00709668340116
5.68200603619176 1 59 13.8416947755664 0.494939529656338 0.572541119656453 1 0.16749921978917 0.0129316269885749 -1.88370550593724
9.96581863851323 2 65 4.16835919751117 0.715709038136153 3.22278161532308 1 0 3.92871894640848 2.77756546794953
6.89556424082881 1 68 2.61247486200622 0.617944200203583 49.3543213176302 1 0.261540670436807 3.19319485221058 -1.98208823972279
8.76285120561345 1 57 14.0611346934212 0.184726317687487 -4.93818869022794 1 0 2.23736150190234 1.76465750538685
5.51900353146779 4 82 10.1995233109121 0.497948982494252 -0.555063949160377 4 0 1.62733526551165 -2.76307114993057
9.05295450200248 0 64 9.66775521074235 0.589634197699756 0.955843183249909 2 0.262969704461284 0.708593096351251 1.58598275966815
5.86028824998749 4 64 2.66438444261183 0.403447673211791 4.45326602871887 4 0 3.23881731485017 -2.14118586558709
10.1018986595729 5 61 4.15433117353801 0.507436674954378 2.18089277368854 1 0.295001042028889 3.91666973009706 3.91238136126509
9.01777557070394 2 65 0.979203839350405 0.244969877442857 -2.20245842600952 1 0.127851375052705 1.75783690763637 -2.40428494844316
4.59950957937756 4 62 30.897489558623 0.63928043499112 -1.32724594550428 1 0.240541353891604 2.8310573042836 1.60420158300826
6.94233165577172 6 65 7.94489755206588 0.537083417089956 3.96186503676378 1 0 0.292596265673637 1.67861724754029
5.33726196148817 3 80 9.35635356976087 0.465495492107353 3.47618335716906 2 0.084563561109826 0.803880530875176 -1.44169876038381
4.78619082373698 0 71 6.66810725011681 0.602992711243672 -3.21247649754292 1 0 1.9287091656588 0.0279029341653731
9.32157311479208 1 72 3.30826672880916 0.474845745739233 1.61363886482077 1 0 1.58666976145469 1.99056384256054
7.53894569053441 3 61 5.54843444662622 0.686918432655313 1.37708218060302 1 0.208206312940456 2.56939871469513 -3.1974559124117
8.46281019940562 1 71 6.66276736679665 0.692200335189943 0.57822688321943 1 0.285335591831245 3.93490850110538 -1.02800772084759
8.92288489871638 4 64 4.9067397553214 0.891237818270285 8.9227537202203 3 0 2.72164169349708 3.10359904727932
8.24598194933329 2 52 11.3074914006575 0.601151242148329 0.388674472710676 4 0 2.69491673912853 3.53087344584434
4.27450713371086 3 60 2.13565985770269 0.362226831967359 0.0923801735238665 2 0 0.874299386516213 -3.45659188056326
7.53256927413137 1 61 16.0724097523362 0.760884807325436 -1.02481733091066 1 0 1.88769434764981 -2.77045704732028
10.7810865627827 2 58 7.54841580696063 0.264530058012882 1.13967229944626 2 0 2.00395781546831 -0.806607025584392
9.13332840569588 1 67 4.65211620862364 0.468380529585661 0.326997843850038 2 0.194334237137809 3.04938837420195 -3.33755522535706
9.56890884372801 3 70 8.4200729360874 0.678775837762203 -1.78677977756902 2 0 2.26834418484941 -2.02920952357831
6.40626959656193 3 60 18.2098635894169 0.572791350619817 0.164543392207402 4 0 2.18842945992947 -1.95265932725039
9.34741460393098 4 64 8.27791901283065 0.310022713278608 0.023073793064572 1 0 2.41457907948643 -2.08736276874181
5.7779760160119 1 69 18.1834644365685 0.474538888700717 -16.2035293203692 5 0 3.21246041567065 0.652005345566026
8.9658241698438 0 58 10.0266407343346 0.303471363760818 -1.7656740959583 3 0 1.37847448932007 3.75886451675573
7.32510152893591 3 54 3.25332723263264 0.222402324083165 2.97879291001803 1 0 4.89392639370635 -1.09219286563944
5.15892023819919 2 64 3.52966798388326 0.805884597483508 5.51905734918934 2 0.0206186376744881 0.133832214633003 -4.02309710793146
7.87221800983718 0 63 14.4825722920978 0.503340624886565 8.2119647459508 1 0 0.566778489155695 -0.703953118330082
6.15129205879868 3 61 4.09634404532836 0.379850852375579 -1.03360384447366 1 0 1.35543013573624 -1.74849858213882
6.6745220577755 0 71 2.21872594688603 0.229600438706159 2.9085250990001 1 0.235169486305676 1.16669170674868 -3.22965459509537
12.2342151012327 2 62 13.8709626883048 0.464765755224998 -11.4936272078129 4 0 3.56422183802351 3.12800789893064
7.11176172193376 5 53 1.19670569668015 0.783791886555072 -6.8330925070869 1 0 4.63236422277987 -3.24606958701827
7.14610502824407 3 57 6.85356994872046 0.38991852523547 58.4220154070773 1 0 1.08247581985779 -2.67984495683719
4.42429738719694 3 58 11.5157806445251 0.729251980174791 -13.8419758488058 1 0 1.89057565061375 1.29519531515886
6.87542974207097 2 57 23.5268311118212 0.516822794773933 4.25594341277127 3 0 3.80808765650727 -1.44143278159078
10.6602180688223 2 70 8.09851416681001 0.306353120854635 2.33691423393516 1 0.166530449967831 1.11999153858051 3.13977647894928
9.01749772659936 1 66 13.7718988611246 0.37651701183812 -0.813771734711872 1 0 4.11928957793862 -1.23876555744327
5.39507094693545 2 72 16.0214581863313 0.590678482513143 -2.83060344038353 2 0.0902541350573301 0.611682112794369 3.73126496759238
7.73756626666889 5 66 7.94555876262985 0.643765468148109 -47.7659113211087 4 0 2.96613225131296 -0.396729892282402
5.19101658882689 2 59 10.5419838050557 0.483461512179679 2.25400497845087 2 0 1.02313777990639 -0.492925411041908
10.5009915728708 3 65 7.4079537512492 0.518413350093298 -2.11990513095219 1 0 2.39587953407317 -1.63549530525496
11.9144976418551 4 58 4.97414398004102 0.558909816591519 -0.0133268308816791 1 0.291177451726981 2.73574680904858 -1.33835084285197
8.20217531119348 6 58 13.5297950389961 0.454135951660861 1.53329518761985 3 0 0.218630007002503 2.79404850269197
8.47607231754196 4 73 8.84910067762161 0.29978866052878 -0.742746666782354 2 0 2.8766438215971 -3.26180169475129
7.50496272958617 1 64 7.03081681025032 0.966130397177368 0.270846494388845 1 0 2.72488973219879 3.6401783507507
10.0988684454368 3 59 14.5865913623886 0.736180630103087 -0.213799012659541 4 0 1.87181947636418 3.65313317662482
7.02238176517997 5 84 11.1114285899509 0.895258073196028 0.858513876607399 6 0.24489530143328 0.484191769501194 1.91533109084343
6.98141865615158 3 66 20.8139998793285 0.618557613845767 0.448506093664607 1 0 2.04543713480234 -1.28009937604113
6.85940710108128 2 54 1.38638596748769 0.68116327935063 0.546618147110523 6 0 1.11955679859966 -0.813108623481689
7.37838805522973 1 68 15.2815943241534 0.762891767803157 0.419468684057316 1 0 3.92427190789022 -2.47707195603322
4.15045435245399 2 80 22.7140224419081 0.576829968850247 -3.20330224525858 2 0 2.42708158772439 3.11245491844758
8.9576280138578 4 75 7.22180492049484 0.679974889232969 5.7660049138438 1 0.191557582444511 3.90263119479641 4.47722609631064
7.90104413103599 2 70 17.2664792694452 0.450635971623063 -0.111983279081154 1 0.0426715966779739 1.90391250071116 -1.08539524094924
7.57637139476272 4 75 14.3708046984445 0.233815833333955 2.57978881781786 8 0 0.966011835262179 2.65518200706171
9.92173044964478 1 48 2.33048734261749 0.839847344221699 -0.33279172501963 1 0 3.19743878790177 -1.81315478751843
7.9513093094488 2 61 6.67449981765622 0.660985786141733 -5.18681087443279 2 0.232579999160953 4.11391801782884 -1.26752014847904
4.69850339771832 2 66 11.1579205061092 0.883237213830814 7.52568914598924 3 0.174003943428397 1.9172351132147 -1.7896954748387
8.37042448442657 2 48 17.056014472756 0.448323830511779 -1.0500738259663 1 0 3.56690657441504 -1.36740209789706
7.82433565833058 3 66 15.4196182530938 0.574736998383293 3.24078777016445 4 0.0599099554354325 1.86707297805697 -3.20802386201354
3.51486781816794 2 58 5.14270467525622 0.684896240643936 -1.59839161426976 2 0.129595430195332 1.44721147720702 -3.21720860855548
8.367738557282 3 75 12.9013937763896 0.665834740783787 -7.32697514558761 2 0 2.55459326901473 -0.790123530549975
5.70369263954636 0 46 14.0048226958658 0.548027321824982 10.5732276555759 2 0 3.90187557088211 -2.04369572728866
3.76413094963676 0 62 16.0714837388988 0.806104147808738 3.40027648553948 1 0 0.509356997907162 2.72064306185727
5.56875758587425 1 48 1.78627559954795 0.712560916164748 8.55145568806715 3 0.0127437918679789 1.06016795500182 -2.64913398924309
9.45304798197766 1 54 17.6745473226274 0.478257308247861 0.262650054882916 1 0 0.428311474388465 0.188122292501711
7.42755751699345 2 61 13.0317777812785 0.704176492758896 -0.992879264014436 2 0 0.157179302768782 1.22318098410448
8.02507353864939 1 52 8.79436666155222 0.482847274715222 5.61034670960698 2 0.156798611953855 2.78507611015812 2.0433307472241
4.92530299656522 3 61 2.48254186291715 0.530150974174663 -9.15643361975744 3 0.115447330567986 0.869998939335346 2.03524425346822
7.76415413456938 5 52 8.68192451189987 0.759298651449332 1.29732615937936 3 0.0562957214657217 0.0391745963133872 3.55120970942645
8.69056423131938 1 66 5.62314094756317 0.870539053743081 2.31445540181217 1 0.289408870576881 1.20800676196814 -1.72559714082458
10.0244616463078 3 61 7.43644475537596 0.542748386258316 -0.063112015375879 1 0 2.8692890307866 -3.1356067901007
6.46101201046226 3 56 13.7175081073709 0.611721451493574 -1.83338344763633 1 0 1.40080272965133 -1.20807143795019
5.84460581161593 3 68 7.22454511185147 0.89614753412312 -1.182915957863 1 0 2.49685259186663 4.08856326010216
9.95512528746383 2 69 11.1658093220848 0.587804348385103 1.76428528770936 1 0 0.484724750276655 -2.49653248076826
5.56179898498089 3 54 7.33578471673781 0.375439749371728 -0.248261855271457 2 0 0.899851727299392 3.14658204991812
11.158902338515 1 61 6.68982484259688 0.457314546349594 8.09199465719899 1 0.0807222167495638 2.74977346300147 3.96608222739201
11.6949902701887 4 62 12.2040637680801 0.361953582152248 -1.30708422255991 2 0 4.74732426344417 2.44444266558532
9.43759781519096 0 61 12.468260135852 0.850656340074476 0.596542697332741 1 0 2.77560177259147 3.51733557158011
8.93076417581439 1 69 6.38079822799609 0.359355210368406 -7.47150124476421 1 0 1.74823089735582 4.5718415644937
7.65288235760863 2 66 12.1635938080786 0.566566167609388 0.863791510921862 1 0 3.36735241231509 3.39680581316328
6.08784339818122 2 66 14.4864055821687 0.150514260408464 8.4530058158637 1 0.177980221132748 1.16314674611203 2.03937260145113
3.59942867531159 4 50 10.3850195372191 0.470951484787734 5.89982780550386 1 0 0.883059969171882 4.40714148598275
5.66582105618223 3 63 10.5838303937811 0.446229186915023 4.05820752008389 1 0 0.224310535006225 3.44958024217313
7.75075423095841 2 49 9.856960702803 0.8266434698597 -6.0628261197292 1 0 1.54118334408849 2.19252989908124
6.11216815756184 2 75 8.96032773378609 0.202846215282799 -4.96703171209305 2 0.0132440649904311 2.05889544263482 -2.23790211542924
8.64837916973359 3 71 13.3237260001979 0.423936029595612 -2.03830012931597 4 0 3.42229795642197 2.88363773641104
7.53052700318996 2 48 7.24163072791854 0.317085963475966 0.597752788317387 1 0 1.83218402694911 3.11245486004615
6.00646917716223 1 69 18.2032780776753 0.720668986253993 -3.83014039844117 1 0.108289699140005 1.89479482267052 3.31643323943142
4.23309804871324 0 60 12.3982417972224 0.425214784857284 -0.439671773355346 8 0.256907774833962 0.465921403374523 0.010686461154426
7.17733263652323 2 65 11.7734418654959 0.795353609877793 -0.677760370857834 1 0 1.56769233988598 -0.863699926996889
6.84074181258442 5 62 6.82553998537302 0.788746708869281 1.53549510432452 1 0 2.1386776426807 2.27622663135508
11.4740743577405 1 53 17.3727741524329 0.714843004997422 0.8630636796788 1 0 3.6727099455893 -0.880673041751441
10.4272648670245 4 56 5.85921205978122 0.313228297805189 1.20291363550008 1 0.220377304404974 1.25956265605055 -2.21681507562679
7.0062605582016 4 59 9.94707608942373 0.294279297294295 1.08455695571533 4 0.192205716390163 0.369727986864746 -1.70113423033156
11.8428850742217 2 45 5.2163296200531 0.559491836232795 -0.669741060970762 1 0 2.68213690025732 -2.01687276210847
9.01688556228417 2 78 9.33184391979301 0.587642067529777 2.08388466914092 5 0.0455826615449041 2.11521561723202 -3.00684037409528
6.49510743835959 2 65 6.1483651787913 0.404587218228737 -27.0952394219037 1 0 0.736702962312847 3.23793826550447
8.01678894445606 1 66 3.17570860067248 0.63264425043369 -19.9062887526343 1 0 2.06710437312722 -2.4488937985886
13.7202815644508 10 57 6.08638247663678 0.183343342831382 -2.7799897613292 3 0 3.83305181283504 4.19332668474352
10.1578806561372 4 56 12.0068516986376 0.71846085290955 0.259820892206096 3 0 1.92927263863385 -3.95429009713362
6.40274956598569 2 58 19.9469566041736 0.490806371237667 -1.22030192602082 1 0.264365274086595 1.92642423673533 4.11511936517126
7.76247310998367 3 74 14.0797897889941 0.548479246520644 0.290723362636137 1 0.0973612119443715 3.23028689017519 -3.53982594598387
7.0012855159872 3 61 10.6970356990724 0.541095848434219 -0.22767073700154 1 0 4.80921018519439 -3.38441474186229
5.58503347036737 2 67 5.60738730730458 0.285936819701708 2.46922748347072 3 0.0245122387306765 0.843478782335296 -2.25300731908406
7.76914369858235 3 77 6.06347661599557 0.53497494701891 0.225617486756313 3 0 4.66358083533123 2.23455538214384
7.53486394218847 6 48 9.99594205673156 0.704296897459874 -2.01335644238131 1 0 2.3587310789153 1.34862581602728
6.06627144063248 2 62 7.50079804890017 0.558512967062729 -4.81942627746566 2 0 1.30720732384361 -0.647948455441302
6.40944877098106 3 72 13.3202650165731 0.735374914517726 -0.904687425560061 4 0 2.3104385624174 2.43699227512359
3.49801307328435 7 74 14.4772646379909 0.377721783774337 -1.65839190962637 3 0 3.43798301764764 4.27964039940372
7.15785155019206 3 66 6.2287900093465 0.507776529264855 -1.25589712074968 1 0.0983801212627441 3.01386062055826 -2.02181633375634
5.05743316064118 2 66 6.22063642430074 0.699007020029613 -1.76899651161672 2 0 3.6600267351605 3.42805652304058
8.5994583741836 0 52 16.956216972166 0.266292595095041 13.4639038591594 1 0 0.168149595847353 1.59855056088096
5.75399458303276 3 57 13.5531826226845 0.607072335884116 5.99769729603011 1 0.088714202796109 4.28638560464606 -1.27553014742412
9.07503947780418 3 50 14.189957835742 0.571341023568214 19.409550477111 1 0 1.09963384340517 3.53415958300104
8.00283122279779 2 52 12.3697665208555 0.2825914048955 -2.61492829954168 3 0 0.488404892385006 -1.68053237951965
11.028332128182 5 54 21.2886059860687 0.689659383709631 -1.45022895119295 3 0 2.36342357704416 -2.54399742252402
6.02922011172873 0 56 8.47192558905374 0.651181812373965 -1.05423686167476 3 0 0.89684140169993 2.32835540930546
9.83600060564572 1 57 14.5275285793433 0.17910729353743 0.379156574761231 5 0 3.24613271513954 -4.05519396827389
8.07910204943123 2 52 8.64367049334563 0.570183573695609 -6.24788356459848 1 0 0.886214099824429 -2.77610803851636
7.70337290841458 2 73 7.61754766507936 0.592257637348429 -1.35308150685085 2 0 3.17681813961826 0.0735759813371257
11.2240352607527 0 60 14.8207112697874 0.38186936973084 1.24660540502445 8 0 0.166821849998087 3.78202924939994
8.41127018954178 5 54 7.14384616857431 0.703691542968787 6.57660451934717 1 0 1.13795698061585 -3.00878281808599
8.01311022770418 5 67 6.99865291487233 0.388281240662793 -0.0830967185706202 1 0.244927606615238 2.62390932184644 3.49047653813575
8.32493602610953 4 56 20.0171458383849 0.386378679111183 -2.76997209387073 4 0 1.94089395692572 -1.49115747414296
8.09988391636051 2 70 8.23886642072241 0.578517484336202 10.1734006541087 4 0.0446029288228601 4.92856137221679 1.84062513085812
8.64543990451948 2 55 14.8858355901006 0.595620126867953 3.0548279682868 4 0 2.80420549679548 2.74080804627133
7.54139674562954 0 57 7.09840666911603 0.0500710498700702 1.45084292159133 1 0 3.03519214387052 3.02275155007843
7.52270980539256 1 59 15.0087964693989 0.101854724341009 -2.95226198411491 1 0 2.03343420475721 3.19680345589356
7.46583951179256 5 68 9.2085638287005 0.399910127004603 1.00040884546122 1 0 3.71213973034173 4.77185677977383
8.63203476669038 5 51 10.0222122072286 0.694190847991844 -4.30693162547413 1 0 3.98225820623338 5.05193805093658
7.14829535158912 3 57 2.52271341115456 0.466232369190188 0.728618929356712 1 0 1.72247015871108 3.00423040591693
10.0039991252528 1 61 9.51546770656027 0.245489925970656 7.94821728935586 1 0 0.514012831263244 3.00923265483511
6.14865601498229 4 60 2.06109030852209 0.681782769106882 1.38624704496777 2 0 3.05940451472998 2.3050663338441
8.98489527714087 1 59 6.99953793342705 0.577633434062891 -1.00746933539663 1 0.208322168234736 3.26952997222543 4.40076288733268
6.48805608832959 2 74 11.8978270695962 0.69189344545393 -2.30214477016927 2 0 2.8824437269941 2.0252644633734
6.47245086906525 1 60 5.04863144735518 0.667146825438685 37.2488081812203 3 0 2.93136167339981 3.81658845209557
12.1372937623755 2 74 14.3546808580072 0.341253439490832 28.8357635042894 3 0 4.96261943364516 3.65746392384615
6.08548627365089 2 64 4.56195032794497 0.704668652225645 -0.142127770480796 1 0 0.666356247849762 2.53642062690576
7.82797444863911 1 77 1.55619929598394 0.761186122356353 -3.97328732788334 1 0 0.944279148243368 -3.19808972084773
5.70657379266687 3 65 13.8349500734222 0.853169677090041 -2.62296817213881 2 0 1.81137660238892 -2.75269740573894
7.29853708297326 5 68 13.8653956822995 0.521874840338031 7.76552626121865 2 0 0.56669756770134 -1.20138878119432
6.45017586191887 2 52 13.0454654817348 0.485455416563143 0.906566775473589 2 0.147256827238016 3.56451633153483 -1.84529861835316
7.46899394456572 2 64 5.52085438061449 0.179963061237738 -4.11111476300926 1 0.249561402783729 0.462910258211195 -0.982401248236241
5.55351213369391 2 64 11.5545218016266 0.809832160639096 -0.330524799800489 1 0.0953307651216164 0.0920788443181664 -3.93882170307714
6.72171089019458 2 67 13.3455509840585 0.337727216320301 0.915672998244573 1 0.208533737948164 4.45725039346144 1.56064312940616
9.07878407332339 2 70 9.90158370629847 0.7666916011257 4.28087780478428 1 0 1.01785068400204 -0.907411314093863
8.86591793025901 4 60 6.14547609252307 0.53404025059956 -2.50015881060168 1 0 2.2068779671099 1.9171047265574
11.405166097679 2 59 14.9840690868669 0.775578459777014 -0.304248432166799 2 0 0.866752945585176 2.84513033300807
4.80397386394315 2 74 11.0724375601692 0.623963104686398 0.329806160025258 1 0 1.58220954821445 -2.54185636790497
9.94892213679181 2 77 4.346494903384 0.420156763594017 -1.43059187379895 2 0 4.23003788921051 -2.841358282695
